storeCode,storeName,address,latitude,longitude,distance,startTime,endTime,openYn,holidayYn,openYmd,salesCloseYmd,searchKeywords,storeImageUrl,smartReturnYn,salesStoreYn,remainQuantity,o2oRemainQuantity,pickupYn,payOperDt,statusCode,promotionYn,newOpenYn,oyHotPlaceYn,popupYn,clickCnt,businessPlaceShapeTypeCode,promotionInfo,couponInfo,skinScanYn,oliveBetterFlag
B196,동해천곡점,강원특별자치도 동해시 한섬로 113-4,37.5221093,129.1160911,187.93,1000,2200,False,False,20151126,,,B196_1.jpg,False,False,0,0,False,,E,False,False,False,False,25,B1,,,False,False
DA16,충남계룡점,충청남도 계룡시 엄사면 번영로 20,36.28843064684126,127.2430118475538,143.69,1000,2200,False,False,20161031,,,DA16_1.jpg,True,False,0,0,True,,E,False,False,False,False,6,E1,,,False,False
DEEF,충남계룡대실점,충청남도 계룡시 두마면 대실남북3길 6,36.2662845308857,127.258118178894,146.34,1000,2200,False,False,20250121,,,DEEF_202501311438431.png,True,False,0,0,True,,E,False,False,False,False,5,DA,,,False,False
DC0C,올리브영 청주 타운,충청북도 청주시 상당구 상당로81번길 26 1층/2층 (일부),36.63569348633549,127.48881173709462,112.48,1000,2230,False,False,20191128,,,DC0C_2024102821350451.jpg,True,False,0,0,True,,E,False,False,False,False,72,DA,,,True,False
DA5E,대전관평점,대전광역시 유성구 관평2로 48,36.4226885,127.3885005,131.88,1000,2200,False,False,20161125,,,DA5E_1.jpg,True,False,0,0,True,,E,False,False,False,False,42,DA,,,False,False
DA85,대전전민점,대전광역시 유성구 유성대로 1736-1 (전민동),36.3993705,127.4022168,134.7,1030,2230,False,False,20170126,,,DA85_1.jpg,True,False,0,0,True,,E,False,False,False,False,8,DA,,,False,False
DC80,대전봉명점,대전광역시 유성구 대학로 60 (봉명동 612-3 매드블럭 1층 104호),36.3587476373614,127.344238670807,137.77,1100,2300,True,False,20200424,,,DC80_1.jpg,True,False,0,0,True,,O,False,False,False,False,26,DA,,,False,False
DD42,홈플러스유성점,대전광역시 유성구 한밭대로 502 홈플러스유성점 3층,36.3584023856827,127.354171588147,138.02,1000,2200,False,False,20220623,,,DD42_1.jpg,True,False,0,0,False,,E,False,False,False,False,16,DA,,,False,False
DB64,대전유성온천역점,대전광역시 유성구 대학로 11,36.3549244,127.3414592,138.13,1000,2200,False,False,20180131,,,DB64_1.jpg,True,False,0,0,True,,E,False,False,False,False,15,DA,,,False,False
DA38,대전목동점,대전광역시 중구 목중로 9,36.33479,127.4119103,141.85,1000,2230,False,False,20161024,,,DA38_2024102821353221.jpg,True,False,0,0,True,,E,False,False,False,False,11,E1,,,False,False
DD5A,대전역점,대전광역시 동구 대전로 822 올리브영,36.3327612825429,127.432194896335,142.56,1000,2200,False,False,20220901,,,DD5A_1.jpg,True,False,0,0,True,,E,False,False,False,False,22,DA,,,False,False
DD11,대전중앙점,대전광역시 중구 중앙로164번길 17 올리브영 대전,36.328625854391,127.428295184359,142.91,1100,2300,True,False,20230319,,,DD11_1.jpg,True,False,0,0,True,,O,False,False,False,False,37,DA,,,False,False
DBDD,서대전역점,대전광역시 중구 오류로 19 1층,36.3221241,127.4046985,143.04,1100,2200,False,False,20180622,,,DBDD_1.jpg,True,False,0,0,True,,E,False,False,False,False,8,E1,,,False,False
DDF6,대전대흥점,대전광역시 중구 중앙로130번길 14,36.3273853941697,127.42445256912,142.95,1100,2300,True,False,20230907,,,DDF6_1.jpg,True,False,0,0,True,,O,False,False,False,False,27,DA,,,False,False
DCFC,대전버드내점,대전광역시 중구 태평로 26 2층,36.3190537533884,127.392484155507,143.1,1000,2200,False,False,20211215,,,DCFC_1.jpg,True,False,0,0,True,,E,False,False,False,False,12,E1,,,False,False
DAAF,서대전네거리점,대전광역시 중구 계백로 1715 104호,36.322051,127.4098404,143.17,1030,2230,False,False,20170526,,,DAAF_1.jpg,True,False,0,0,True,,E,False,False,False,False,23,DA,,,False,False
DEA2,대전판암점,대전광역시 동구 옥천로 169 판암역르네블루 L103~L107,36.3175921308903,127.458582492928,144.85,1000,2200,False,False,20240719,,,DEA2_2024102821400271.jpg,True,False,0,0,True,,E,False,False,False,False,11,E1,,,False,False
DD3E,패션아일랜드대전점,대전광역시 동구 은어송로 72 1층,36.3069678174478,127.457985837078,145.97,1030,2100,False,False,20220617,,,DD3E_1.jpg,True,False,0,0,True,,E,False,False,False,False,4,DA,,,False,False
DC54,전주서부신시가지점,"전북특별자치도 전주시 완산구 홍산중앙로 41 104,105호 올리브영 전주서부신시가지점",35.81731253827162,127.10874703532701,194.55,1100,2300,True,False,20191016,,,DC54_1.jpg,True,False,0,0,True,,O,False,False,False,False,36,DA,,,False,False
DA05,전주서부센터점,전북특별자치도 전주시 완산구 홍산남로 48 102호,35.8155481,127.1069774,194.73,1000,2230,False,False,20160930,,,DA05_2024102761342441.jpg,True,False,0,0,True,,E,False,False,False,False,42,DA,,,False,False
DD9B,전북고창점,전북특별자치도 고창군 고창읍 중앙로 236 1층,35.4348845884045,126.70120378845,238.11,1000,2200,False,False,20230223,,,DD9B_1.jpg,True,False,0,0,True,,E,False,False,False,False,9,E1,,,False,False
DBA6,진주초전점,경상남도 진주시 초전북로52번길 31,35.2060685,128.113769,280.98,1030,2200,False,False,20180223,,,DBA6_1.jpg,True,False,0,0,True,,E,False,False,False,False,8,E1,,,False,False
DDC5,전남나주점,전라남도 나주시 중앙로 41 1층 일부,35.0328,126.7191,282.47,1000,2200,False,False,20230825,,,DDC5_1.jpg,True,False,0,0,True,,E,False,False,False,False,7,E1,,,False,False
DF80,남악전남도청점,전라남도 무안군 삼향읍 남악3로82번길 15,34.8131395139559,126.462089373874,309.47,1030,2230,False,False,20250923,,,DF80_2025092661318061.jpg,True,False,0,0,True,,E,False,False,False,False,25,DA,,,True,False
DDEB,전남고흥점,전라남도 고흥군 고흥읍 고흥로 1739-2,34.6075815877761,127.284686187571,329.85,1000,2200,False,False,20230807,,,DDEB_1.jpg,True,False,0,0,True,,E,False,False,False,False,6,E1,,,False,False
DE57,나주빛가람동점,전라남도 나주시 빛가람로 838 주6동 1층,35.0213160649876,126.803395844867,283.21,1000,2200,False,False,20240223,,,DE57_1.jpg,True,False,0,0,True,,E,False,False,False,False,26,DA,,,False,False
DB23,나주혁신도시점,전라남도 나주시 빛가람로 676 씨티원빌딩 105~106호,35.020834,126.7855661,283.36,1000,2200,False,False,20170727,,,DB23_1.jpg,True,False,0,0,True,,E,False,False,False,False,20,DA,,,False,False
DF16,순천용당점,전라남도 순천시 강변로 963,34.9711154773951,127.48768022586,291.82,1000,2200,False,False,20250211,,,DF16_202502420925461.jpg,True,False,0,0,True,,E,False,False,False,False,17,DA,,,False,False
DFBA,LF스퀘어광양점,전라남도 광양시 광양읍 순광로 466 1층,34.9625155748762,127.565425861327,293.92,1030,2100,False,False,20260121,,,DFBA_202601211120011.jpg,True,False,0,0,True,,E,False,False,False,False,15,DA,,,True,False
DB99,순천조례중앙점,전라남도 순천시 이수로 321 (조례동),34.9540596,127.5189875,294.14,1000,2300,True,False,20180228,,,DB99_1.jpg,True,False,0,0,True,,O,False,False,False,False,40,DA,,,False,False
D496,순천연향점,전라남도 순천시 연향번영길 141,34.9527474,127.5182331,294.27,1000,2230,False,False,20160429,,,D496_1.jpg,True,False,0,0,True,,E,False,False,False,False,13,DA,,,False,False
DF35,순천왕조점,전라남도 순천시 왕궁길 3,34.953879686638,127.53253949382,294.36,1000,2200,False,False,20250601,,,DF35_2025061520045051.png,True,False,0,0,True,,E,False,False,False,False,12,DA,,,False,False
DBCA,순천오천지구점,전라남도 순천시 오천6길 20,34.9336066,127.4944777,296.04,1100,2200,False,False,20180523,,,DBCA_1.jpg,True,False,0,0,True,,E,False,False,False,False,21,E1,,,False,False
D532,순천신대지구점,전라남도 순천시 해룡면 향매로 79,34.9340033,127.5481495,296.78,1000,2230,False,False,20160623,,,D532_1.jpg,True,False,0,0,True,,E,False,False,False,False,13,DA,,,False,False
D533,남악신도시점,전라남도 무안군 삼향읍 남악3로 79,34.8125934,126.4597709,309.56,1000,2200,False,False,20160624,,,D533_1.jpg,True,False,0,0,True,,E,False,False,False,False,6,E1,,,False,False
BA1C,목포용해점,전라남도 목포시 포미로 11,34.8169769,126.3975318,309.98,1000,2200,False,False,20170519,,,BA1C_2025082321506001.png,True,False,0,0,True,,E,False,False,False,False,7,B1,,,False,False
D336,목포터미널점,전라남도 목포시 영산로 525,34.8127907,126.4175044,310.14,1000,2200,False,False,20150414,,,D336_1.jpg,True,False,0,0,True,,E,False,False,False,False,16,DA,,,False,False
DDD4,롯데아울렛남악점,전라남도 무안군 삼향읍 남악로162번길 80 롯데아울렛남악점 1층,34.8034866385383,126.46470959323,310.5,1030,2100,False,False,20230531,,,DDD4_1.jpg,True,False,0,0,False,,E,False,False,False,False,6,DA,,,False,False
BAA4,목포옥암점,"전라남도 목포시 옥암로 95 3109호, 3110호, 3118호, 3119호",34.8073352920005,126.425441791834,310.62,1000,2200,False,False,20231001,,,BAA4_1.jpg,True,False,0,0,True,,E,False,False,False,False,14,B1,,,False,False
BAA5,목포하당점,전라남도 목포시 비파로51번길 13,34.8024315036477,126.425401292526,311.16,1000,2200,False,False,20231001,,,BAA5_2024113171816221.jpg,True,False,0,0,True,,E,False,False,False,False,19,B1,,,False,False
D349,목포평화광장점,전라남도 목포시 원형로 34,34.7984921,126.4326275,311.49,1100,0000,True,False,20150519,,,D349_202502550912271.png,True,False,0,0,True,,O,False,False,False,False,15,DA,,,False,False
DDC6,목포역점,전라남도 목포시 영산로75번길 29 올리브영,34.7916869131066,126.383753996362,312.97,1000,2200,False,False,20230706,,,DDC6_1.jpg,True,False,0,0,True,,E,False,False,False,False,3,E1,,,False,False
DC8C,여수웅천마리나점,전라남도 여수시 예울마루로 35-14,34.7464673214933,127.67151792586,319.3,1000,2200,False,False,20200529,,,DC8C_1.jpg,True,False,0,0,True,,E,False,False,False,False,15,E1,,,False,False
DD9C,광주첨단쌍암점,광주광역시 광산구 임방울대로826번길 29-24 1층,35.2159885077292,126.850060096603,261.38,1100,2230,False,False,20230228,,,DD9C_1.jpg,True,False,0,0,True,,E,False,False,False,False,16,DA,,,False,False
D541,광주양산점,광주광역시 북구 양산로 54,35.2100543,126.8802841,261.93,1000,2230,False,False,20160722,,,D541_1.jpg,True,False,0,0,True,,E,False,False,False,False,12,DA,,,False,False
D575,광주신창점,광주광역시 광산구 신창로 125,35.1964618,126.8381609,263.6,1030,2230,False,False,20160831,,,D575_1.jpg,True,False,0,0,True,,E,False,False,False,False,19,DA,,,False,False
D274,광주수완점,광주광역시 광산구 임방울대로 342 1층,35.1904244,126.824324,264.33,1000,2300,True,False,20140627,,,D274_1.jpg,True,False,0,0,True,,O,False,False,False,False,38,DA,,,False,False
D571,광주장덕점,"광주광역시 광산구 장신로 82, 보강빌딩 103, 104호",35.1904422,126.8187349,264.36,1100,2200,False,False,20160829,,,D571_1.jpg,True,False,0,0,True,,E,False,False,False,False,20,DA,,,False,False
DBB1,광주하남콜럼버스점,광주광역시 광산구 사암로216번길 38-6,35.16304,126.8102825,267.44,1000,2200,False,False,20181228,,,DBB1_1.jpg,True,False,0,0,True,,E,False,False,False,False,11,DA,,,False,False
DE22,광주충장로입구점,광주광역시 동구 중앙로160번길 3,35.148170682778,126.913748639965,268.71,1030,2230,False,False,20240125,,,DE22_1.jpg,True,False,0,0,True,,E,False,False,False,False,31,DA,,,False,False
DE21,올리브영 광주 타운,광주광역시 동구 충장로 87-2,35.1480423153539,126.916954864484,268.72,1030,2230,False,False,20240524,,,DE21_1.jpg,True,False,0,0,True,,E,False,False,False,False,78,DA,,,True,False
D251,광주황금점,광주광역시 동구 중앙로 160번길 31-12 1층,35.146721,126.9167957,268.87,1030,2230,False,False,20130731,,,D251_1.jpg,True,False,0,0,True,,E,False,False,False,False,18,DA,,,False,False
DB21,광주선운지구점,광주광역시 광산구 어등대로 418,35.1487214,126.7691449,269.27,1000,2200,False,False,20170815,,,DB21_1.jpg,True,False,0,0,True,,E,False,False,False,False,26,DA,,,False,False
DC2A,광주송정역점,광주광역시 광산구 상무대로 207 1층,35.1380549,126.7915556,270.32,0930,2200,False,False,20190329,,,DC2A.jpg,True,False,0,0,True,,E,False,False,False,False,16,DA,,,False,False
DEA3,광주봉선점,광주광역시 남구 봉선로 168,35.1228180748073,126.913660839041,271.53,1030,2230,False,False,20240731,,,DEA3_202501240854441.png,True,False,0,0,True,,E,False,False,False,False,21,DA,,,False,False
DA55,광주진월점,광주광역시 남구 서문대로 687,35.1206771,126.8984678,271.81,1030,2200,False,False,20161213,,,DA55_1.jpg,True,False,0,0,True,,E,False,False,False,False,27,DA,,,False,False
DB5A,경북영주점,경상북도 영주시 구성로350번길 29,36.8242677,128.6242074,166.86,1030,2100,False,False,20171103,,,DB5A_1.jpg,True,False,0,0,True,,E,False,False,False,False,5,E1,,,False,False
DAD0,경북영주역점,경상북도 영주시 대학로 35,36.8089995,128.6205016,167.44,1000,2200,False,False,20170422,,,DAD0_1.jpg,True,False,0,0,True,,E,False,False,False,False,3,DA,,,False,False
DE6F,경북도청신도시점,경상북도 예천군 호명읍 수변로 115,36.574772776471,128.485810642379,172.7,1000,2200,False,False,20240825,,,DE6F_202501240930011.png,True,False,0,0,True,,E,False,False,False,False,11,DA,,,False,False
DF41,영주가흥점,경상북도 영주시 대학로 241,36.8171310323708,128.604498733986,165.75,1000,2200,False,False,20250302,,,DF41_202503631012491.png,True,False,0,0,True,,E,False,False,False,False,14,DA,,,False,False
B048,경산하양점,경상북도 경산시 하양읍 하양로 82 1층,35.9119467,128.8172354,245.75,1000,2200,False,False,20120113,,,B048_1.jpg,True,False,0,0,True,,E,False,False,False,False,30,B1,,,False,False
DF88,스타필드마켓경산점,경상북도 경산시 옥산로 227 2층,35.8349111322679,128.720087326388,246.76,1000,2200,False,False,20250821,,,DF88_2025082331310473.png,True,False,0,0,False,,E,False,False,False,False,28,DA,,,True,False
DECC,경산정평역점,경상북도 경산시 대학로 39 1층,35.8346109424326,128.727262201386,247.18,1000,2200,False,False,20240913,,,DECC_2024102851521551.jpg,True,False,0,0,True,,E,False,False,False,False,19,E1,,,False,False
DEA7,경산조영점,경상북도 경산시 대학로 321,35.8390138341823,128.755970165304,248.42,1000,2200,False,False,20240821,,,DEA7_2024102851440271.jpg,True,False,0,0,True,,E,False,False,False,False,53,DA,,,False,False
BA9D,영남대점,경상북도 경산시 대학로 285 올리브영,35.836785370331,128.753359140004,248.46,1000,2230,False,False,20230101,,,BA9D_2024102851442381.jpg,True,False,0,0,True,,E,False,False,False,False,38,B1,,,False,False
DA93,경산시장점,경상북도 경산시 중앙로 78,35.8228592,128.7355038,248.67,0930,2130,False,False,20170331,,,DA93_1.jpg,True,False,0,0,True,,E,False,False,False,False,25,DA,,,False,False
BAC3,경산사동점,경상북도 경산시 백자로 72 1층,35.8120736640773,128.75536759984,250.72,1030,2200,False,False,20250801,,,DF70_1.png,True,False,0,0,True,,E,False,False,False,False,12,B1,,,False,False
DF56,포항대잠점,경상북도 포항시 남구 새천년대로 424 1층,36.0135504470689,129.34462467356,271.78,1000,2200,False,False,20250506,,,DF56_2025051271017231.png,True,False,0,0,True,,E,False,False,False,False,25,DA,,,False,False
DE41,포항터미널점,경상북도 포항시 남구 중흥로 88 101호,36.0129772675011,129.350727850294,272.24,1000,2200,False,False,20240119,,,DE41_202603681836081.jpg,True,False,0,0,True,,E,False,False,False,False,27,DA,,,False,False
DDE0,경주용강점,경상북도 경주시 원지길 46,35.8673784,129.2228929,274.53,1000,2200,False,False,20240216,,#경주2층매장 ,DDE0_2024103031334501.png,True,False,0,0,True,,E,False,False,False,False,21,DA,,,False,False
B089,경주점,경상북도 경주시 계림로 103,35.8437393,129.2133372,275.76,1000,2230,False,False,20120907,,,B089_1.jpg,False,False,0,0,False,,E,False,False,False,False,35,B1,,,False,False
DE7C,경주황남점,경상북도 경주시 포석로 1068,35.8362571024143,129.209744049764,276.11,1030,2200,False,False,20240906,,#경주올리브영 #전통한옥 #기와 #마당 #딜라이트존,DE7C_2025113211615521.png,True,False,0,0,True,,E,False,False,True,False,21,DA,,,False,False
DDB9,진주중앙점,경상남도 진주시 진양호로527번길 12,35.1937210669807,128.083023757571,281.29,1000,2200,False,False,20230801,,,DDB9_1.jpg,True,False,0,0,True,,E,False,False,False,False,35,DA,,,False,False
D391,진주평거점,경상남도 진주시 순환로 526,35.1716081,128.0621093,282.96,1030,2230,False,False,20150831,,,D391_1.jpg,True,False,0,0,True,,E,False,False,False,False,15,DA,,,False,False
DCFA,롯데몰진주점,경상남도 진주시 동진로 440 롯데몰진주 1층,35.1801540327483,128.139841256694,284.52,1030,2100,False,False,20211029,,,DCFA_1.jpg,True,False,0,0,False,,E,False,False,False,False,19,DA,,,False,False
DABF,진주혁신도시점,경상남도 진주시 충의로 20-4 202호,35.1763201810926,128.147097217642,285.15,1000,2200,False,False,20170313,,,DABF_1.jpg,True,False,0,0,True,,E,False,False,False,False,18,DA,,,False,False
DA3B,마산내서점,경상남도 창원시 마산회원구 내서읍 삼계4길 7,35.2324636,128.5036918,292.72,1000,2200,False,False,20161125,,,DA3B_1.jpg,True,False,0,0,True,,E,False,False,False,False,23,DA,,,False,False
DCB7,창원유니시티점,경상남도 창원시 의창구 중동중앙로 47 (중동 784-1) 어반브릭스  1층 1040호 올리브영,35.2566260149864,128.624998278346,295.56,1000,2200,False,False,20201218,,,DCB7_202601261032151.jpg,True,False,0,0,True,,E,False,False,False,False,21,DA,,,False,False
DD10,김해진영대로점,경상남도 김해시 진영읍 여래로20번길 34-21,35.3062642954266,128.731474573743,295.68,1000,2200,False,False,20220128,,,DD10_2025102830924511.jpg,True,False,0,0,True,,E,False,False,False,False,8,DA,,,False,False
DB63,마산산호점,경상남도 창원시 마산합포구 삼호로 45,35.2213677,128.5853674,297.27,1030,2200,False,False,20171030,,,DB63_1.jpg,True,False,0,0,True,,E,False,False,False,False,17,DA,,,False,False
DA52,창원시티세븐점,경상남도 창원시 성산구 원이대로 320 더시티세븐 1층,35.2402498,128.6528058,298.39,1000,2200,False,False,20161210,,,DA52_1.jpg,True,False,0,0,True,,E,False,False,False,False,28,DA,,,False,False
DE1B,창원용호점,경상남도 창원시 성산구 원이대로 595,35.2280117143728,128.680161377501,300.8,1030,2230,False,False,20231020,,,DE1B_1.jpg,True,False,0,0,True,,E,False,False,False,False,27,DA,,,False,False
DE40,창원상남중앙점,경상남도 창원시 성산구 마디미로38번길 11 네스트빌딩 113호~116호,35.2215842604547,128.682370640455,301.52,1030,2230,False,False,20240302,,,DE40_1.jpg,True,False,0,0,True,,E,False,False,False,False,38,DA,,,False,False
DC10,창원고인돌사거리점,경상남도 창원시 성산구 마디미로73번길 25 신우주차장빌딩,35.2197342,128.6831437,301.74,1030,2230,False,False,20181129,,,DC10_202501071032571.png,True,False,0,0,True,,E,False,False,False,False,16,DA,,,False,False
DAC8,양산범어점,"경상남도 양산시 물금읍 범어로 76 네오코아상가 102, 103호",35.327878,129.0152952,307.88,1000,2200,False,False,20170317,,,DAC8_1.jpg,True,False,0,0,True,,E,False,False,False,False,18,DA,,,False,False
D546,양산물금점,경상남도 양산시 물금읍 청운로 188,35.3166642,129.0033393,308.27,1000,2230,False,False,20160729,,,D546_1.jpg,True,False,0,0,True,,E,False,False,False,False,28,DA,,,False,False
DB1E,양산서창점,경상남도 양산시 삼호1길 52 105호,35.4144999,129.1683861,308.56,1030,2200,False,False,20170720,,,DB1E_1.jpg,True,False,0,0,True,,E,False,False,False,False,9,DA,,,False,False
DE16,김해내동점,경상남도 김해시 내외중앙로 83 1층 올리브영,35.2374691571373,128.866905048214,308.68,1000,2230,False,False,20230908,,,DE16_1.jpg,True,False,0,0,True,,E,False,False,False,False,32,DA,,,False,False
DDE8,진해석동점,경상남도 창원시 진해구 냉천로 83,35.1531411022313,128.706118803165,309.21,1030,2200,False,False,20230714,,,DDE8_1.jpg,True,False,0,0,True,,E,False,False,False,False,15,DA,,,False,False
D469,인제대점,경상남도 김해시 인제로 190,35.2455528,128.9041756,309.76,1000,2230,False,False,20160325,,,D469_1.jpg,True,False,0,0,True,,E,False,False,False,False,32,DA,,,False,False
DA2E,양산덕계점,경상남도 양산시 번영로 19 (덕계동),35.374343,129.1507733,311.08,1030,2200,False,False,20161013,,,DA2E_1.jpg,True,False,0,0,True,,E,False,False,False,False,15,E1,,,False,False
DF0E,양산신덕계점,경상남도 양산시 웅상대로 862,35.376308436799,129.155777057215,311.19,1030,2200,False,False,20250512,,,DF0E_2025051351920311.png,True,False,0,0,True,,E,False,False,False,False,16,DA,,,False,False
D309,김해장유율하점,경상남도 김해시 율하3로 53 경보프라자 1층,35.1728319,128.8148303,312.29,1000,2230,False,False,20141230,,,D309_2025102830930211.jpg,True,False,0,0,True,,E,False,False,False,False,50,DA,,,False,False
